Timestamp	hive73	hive61	hive62	hive63	hive64	hive65	hive66	hive67	hive68	hive69	hive70	hive71
19/04/2014 03:54	29.73388672	31.86682927	31.86223742	30.61639824	30.7714042	30.55734019	30.51611328	30.97410845	30.0102489	32.49266862	30.07131367	31.19711538
19/04/2014 04:09	29.73388672	31.86682927	31.88422081	30.61639824	30.7714042	30.55734019	30.51611328	30.97410845	30.0102489	32.47507331	30.07131367	31.19711538
19/04/2014 04:24	29.75585938	31.86682927	31.86223742	30.63836018	30.79539397	30.55734019	30.51611328	30.97410845	30.03221083	32.49266862	30.07131367	31.19711538
19/04/2014 04:39	29.75585938	31.86682927	31.86223742	30.61639824	30.79539397	30.55734019	30.51611328	30.97410845	30.0102489	32.49266862	30.07131367	31.19711538
19/04/2014 04:54	29.73388672	31.86682927	31.86223742	30.63836018	30.7714042	30.55734019	30.51611328	30.97410845	30.03221083	32.49266862	30.07131367	31.19711538
19/04/2014 05:09	29.75585938	31.86682927	31.86223742	30.63836018	30.7714042	30.55734019	30.51611328	30.95212506	30.03221083	32.47507331	30.07131367	31.19711538
19/04/2014 05:24	29.75585938	31.84487805	31.88422081	30.61639824	30.7714042	30.55734019	30.51611328	30.97410845	30.0102489	32.49266862	30.04718499	31.19711538
19/04/2014 05:39	29.73388672	31.86682927	31.86223742	30.63836018	30.7714042	30.55734019	30.51611328	30.95212506	30.0102489	32.49266862	30.04718499	31.19711538
19/04/2014 05:54	29.75585938	31.86682927	31.88422081	30.63836018	30.7714042	30.55734019	30.51611328	30.95212506	30.0102489	32.49266862	30.04718499	31.19711538
19/04/2014 06:09	29.75585938	31.84487805	31.86223742	30.61639824	30.7714042	30.55734019	30.51611328	30.95212506	30.0102489	32.49266862	30.04718499	31.19711538
19/04/2014 06:24	29.73388672	31.84487805	31.88422081	30.61639824	30.7714042	30.55734019	30.51611328	30.95212506	30.03221083	32.47507331	30.04718499	31.19711538
19/04/2014 06:39	29.75585938	31.84487805	31.86223742	30.59443631	30.7714042	30.55734019	30.49414063	30.93014167	30.0102489	32.47507331	30.07131367	31.19711538
19/04/2014 06:54	29.75585938	31.84487805	31.86223742	30.59443631	30.72342467	30.53324767	30.49414063	30.93014167	30.0102489	32.45307918	30.04718499	31.17307692
19/04/2014 07:09	29.73388672	31.77902439	31.84025403	30.57247438	30.74741444	30.50915516	30.49414063	30.88617489	29.98828697	32.45307918	30.0230563	31.17307692
19/04/2014 07:24	29.71191406	31.82292683	31.81827064	30.63836018	30.74741444	30.53324767	30.47216797	30.93014167	29.97071742	32.47507331	30.0230563	31.14903846
19/04/2014 07:39	29.73388672	31.73512195	31.79628725	30.61639824	30.7714042	30.53324767	30.47216797	31.04005862	29.97071742	32.49266862	30.0230563	31.14903846
19/04/2014 07:54	29.71191406	31.84487805	31.79628725	30.68228404	30.81938373	30.53324767	30.49414063	31.04005862	29.97071742	32.51466276	29.99892761	31.14903846
19/04/2014 08:09	29.73388672	31.82292683	31.79628725	30.68228404	30.84337349	30.55734019	30.51611328	31.04005862	29.97071742	32.55865103	30.0230563	31.14903846
19/04/2014 08:24	29.68994141	31.84487805	31.79628725	30.77013177	30.84337349	30.5814327	30.51611328	31.0840254	29.97071742	32.55865103	29.99892761	31.17307692
19/04/2014 08:39	29.68994141	31.84487805	31.77430386	30.74816984	30.89135302	30.5814327	30.53808594	31.06204201	29.94875549	32.55865103	29.99892761	31.17307692
19/04/2014 08:54	29.71191406	31.73512195	31.79628725	30.72620791	30.89135302	30.60552522	30.55566406	31.04005862	29.97071742	32.64662757	30.0230563	31.19711538
19/04/2014 09:09	29.73388672	31.84487805	31.81827064	30.77013177	30.93933255	30.62479923	30.59960938	31.16756229	29.98828697	32.64662757	30.04718499	31.24519231
19/04/2014 09:24	29.75585938	31.86682927	31.84025403	30.81405564	30.96332232	30.64889174	30.66552734	31.1455789	30.0102489	32.6686217	30.04718499	31.29326923
19/04/2014 09:39	29.68994141	31.88878049	31.84025403	30.87554905	30.98251413	30.67298426	30.64355469	31.16756229	30.0102489	32.69061584	30.07131367	31.29326923
19/04/2014 09:54	29.71191406	31.82292683	31.86223742	30.85358712	30.98251413	30.67298426	30.66552734	31.12359551	30.0102489	32.6686217	30.07131367	31.29326923
19/04/2014 10:09	29.71191406	31.93268293	31.86223742	30.89751098	30.98251413	30.67298426	30.62158203	31.18954568	30.03221083	32.6686217	30.04718499	31.31730769
19/04/2014 10:24	29.71191406	31.95463415	31.86223742	30.87554905	30.98251413	30.67298426	30.6875	31.1455789	30.03221083	32.69061584	30.07131367	31.31730769
19/04/2014 10:39	29.71191406	31.93268293	31.88422081	30.89751098	31.03049366	30.72116929	30.64355469	31.25549585	30.05417277	32.73460411	30.09544236	31.36538462
19/04/2014 10:54	29.73388672	31.86682927	31.86223742	30.81405564	31.03049366	30.72116929	30.73144531	31.23351246	30.05417277	32.75659824	30.11957105	31.36538462
19/04/2014 11:09	29.75585938	31.88878049	31.92818759	30.85358712	31.05448342	30.74526181	30.66552734	31.23351246	30.05417277	32.75659824	30.14369973	31.38942308
19/04/2014 11:24	29.75585938	31.97219512	31.9457743	30.91947291	31.07847318	30.76935432	30.70947266	31.27747924	30.0761347	32.77419355	30.14369973	31.41346154
19/04/2014 11:39	29.77783203	31.97219512	31.9457743	30.89751098	31.07847318	30.76935432	30.75341797	31.16756229	30.0761347	32.73460411	30.16782842	31.43269231
19/04/2014 11:54	29.77783203	31.97219512	31.98974108	30.94143485	31.07847318	30.76935432	30.77539063	31.25549585	30.09809663	32.75659824	30.1919571	31.45673077
19/04/2014 12:09	29.77783203	31.97219512	32.01172447	30.91947291	31.10246295	30.79344684	30.73144531	31.32144602	30.09809663	32.75659824	30.1919571	31.45673077
19/04/2014 12:24	29.79980469	31.97219512	32.01172447	30.94143485	31.10246295	30.79344684	30.75341797	31.29946263	30.09809663	32.75659824	30.1919571	31.48076923
19/04/2014 12:39	29.82177734	31.97219512	32.03370787	30.96339678	31.12645271	30.76935432	30.75341797	31.25549585	30.09809663	32.79618768	30.1919571	31.48076923
19/04/2014 12:54	29.79980469	32.03804878	32.05569126	30.96339678	31.17443224	30.81753935	30.75341797	31.32144602	30.0761347	32.77419355	30.21608579	31.50480769
19/04/2014 13:09	29.82177734	31.99414634	32.05569126	30.98535871	31.17443224	30.81753935	30.85888672	31.21152907	30.12005857	32.75659824	30.24021448	31.48076923
19/04/2014 13:24	29.84375	32.06	32.09965804	31.00732064	31.17443224	30.84163187	30.81933594	31.25549585	30.1420205	32.81818182	30.26434316	31.50480769
19/04/2014 13:39	29.84375	32.06	32.12164143	30.98535871	31.22241177	30.8898169	30.83691406	31.27747924	30.16398243	32.84017595	30.26434316	31.55288462
19/04/2014 13:54	29.88769531	32.06	32.12164143	31.00732064	31.24640154	30.8898169	30.88085938	31.23351246	30.18594436	32.79618768	30.28847185	31.55288462
19/04/2014 14:09	29.88769531	32.08195122	32.14362482	31.00732064	31.2703913	30.8898169	30.92480469	31.27747924	30.2079063	32.84017595	30.3077748	31.57692308
19/04/2014 14:24	29.88769531	32.10390244	32.16560821	31.05124451	31.2703913	30.8898169	30.92480469	31.23351246	30.18594436	32.84017595	30.3077748	31.60096154
19/04/2014 14:39	29.88769531	32.12585366	32.1875916	31.09516837	31.2703913	30.84163187	30.94677734	31.32144602	30.22986823	32.84017595	30.33190349	31.625
19/04/2014 14:54	29.90966797	32.14780488	32.20957499	31.11273792	31.2703913	30.8898169	30.96875	31.34342941	30.25183016	32.84017595	30.35603217	31.64903846
19/04/2014 15:09	29.93164063	32.14780488	32.24914509	31.07320644	31.2703913	30.91390941	30.96875	31.4049829	30.26939971	32.86217009	30.35603217	31.69711538
19/04/2014 15:24	29.97558594	32.19170732	32.27112848	31.11273792	31.31357288	30.93318342	30.99072266	31.38299951	30.29136164	32.86217009	30.40428954	31.72115385
19/04/2014 15:39	29.99316406	32.23560976	32.29311187	31.17862372	31.3615524	30.95727594	31.05664063	31.3654128	30.33528551	32.90615836	30.42841823	31.76442308
19/04/2014 15:54	29.97558594	32.25317073	32.33707865	31.17862372	31.3615524	30.95727594	31.10058594	31.42696629	30.35724744	32.90615836	30.4766756	31.8125
19/04/2014 16:09	29.99316406	32.31902439	32.38104543	31.17862372	31.38554217	30.98136845	31.11816406	31.44894968	30.37920937	32.92815249	30.50080429	31.83653846
19/04/2014 16:24	30.01513672	32.34097561	32.4469956	31.24450952	31.40953193	31.00546097	31.18408203	31.47093307	30.42313324	32.95014663	30.52493298	31.86057692
19/04/2014 16:39	30.03710938	32.40682927	32.49096238	31.28843338	31.45751146	31.053646	31.20605469	31.49291646	30.44509517	32.9941349	30.57319035	31.88461538
19/04/2014 16:54	30.08105469	32.29707317	32.49096238	31.24450952	31.48150123	31.10183103	31.20605469	31.49291646	30.4670571	33.01612903	30.59731903	31.93269231
19/04/2014 17:09	30.03710938	32.29707317	32.46897899	31.22254758	31.4335217	31.07773852	31.16210938	31.42696629	30.4670571	32.97214076	30.57319035	31.88461538
19/04/2014 17:24	30.05908203	32.36292683	32.49096238	31.22254758	31.38554217	31.053646	31.16210938	31.47093307	30.44509517	32.95014663	30.54906166	31.90865385
19/04/2014 17:39	30.03710938	32.40682927	32.49096238	31.28843338	31.40953193	31.053646	31.20605469	31.47093307	30.4670571	32.9941349	30.57319035	31.88461538
19/04/2014 17:54	30.05908203	32.38487805	32.5085491	31.26647145	31.4335217	31.10183103	31.20605469	31.49291646	30.4670571	33.01612903	30.57319035	31.90865385
19/04/2014 18:09	30.05908203	32.36292683	32.49096238	31.26647145	31.45751146	31.12592355	31.20605469	31.51489985	30.4670571	33.01612903	30.57319035	31.90865385
19/04/2014 18:24	30.03710938	32.38487805	32.5085491	31.28843338	31.45751146	31.12592355	31.22802734	31.51489985	30.48901903	32.9941349	30.57319035	31.90865385
19/04/2014 18:39	29.99316406	32.1697561	32.46897899	31.28843338	31.50549099	31.15001606	31.25	31.55886663	30.48901903	33.03812317	30.59731903	31.93269231
19/04/2014 18:54	30.21289063	32.57804878	32.70639961	31.52562225	31.57746028	31.22229361	31.42138672	31.73033708	30.61639824	33.20967742	30.64075067	32.00480769
19/04/2014 19:09	30.23486328	32.47268293	32.77234978	31.56954612	31.66862139	31.31384517	31.48730469	31.75232047	30.70424597	33.27565982	30.73726542	32.07211538
19/04/2014 19:24	30.29638672	32.62195122	32.78993649	31.59150805	31.66862139	31.31384517	31.48730469	31.77430386	30.72620791	33.18768328	30.7613941	32.12019231
19/04/2014 19:39	30.27441406	32.57804878	32.75036639	31.56954612	31.66862139	31.33793768	31.48730469	31.77430386	30.70424597	33.27565982	30.78552279	32.09615385
19/04/2014 19:54	30.27441406	32.47268293	32.75036639	31.39385066	31.64463162	31.33793768	31.46533203	31.77430386	30.70424597	33.23167155	30.71313673	32.09615385
19/04/2014 20:09	30.25683594	32.57804878	32.728383	31.52562225	31.64463162	31.31384517	31.44335938	31.77430386	30.68228404	33.23167155	30.7613941	32.09615385
19/04/2014 20:24	30.25683594	32.57804878	32.728383	31.52562225	31.64463162	31.31384517	31.46533203	31.75232047	30.68228404	33.25366569	30.7613941	32.09615385
19/04/2014 20:39	30.25683594	32.57804878	32.728383	31.52562225	31.64463162	31.31384517	31.44335938	31.75232047	30.68228404	33.23167155	30.73726542	32.07211538
19/04/2014 20:54	30.25683594	32.55609756	32.728383	31.52562225	31.64463162	31.31384517	31.44335938	31.75232047	30.68228404	33.23167155	30.7613941	32.09615385
19/04/2014 21:09	30.23486328	32.55609756	32.70639961	31.52562225	31.64463162	31.28975265	31.44335938	31.75232047	30.68228404	33.23167155	30.73726542	32.07211538
19/04/2014 21:24	30.23486328	32.55609756	32.728383	31.52562225	31.64463162	31.28975265	31.44335938	31.75232047	30.66032211	33.23167155	30.73726542	32.07211538
19/04/2014 21:39	30.23486328	32.55609756	32.728383	31.50366032	31.64463162	31.28975265	31.44335938	31.75232047	30.68228404	33.23167155	30.73726542	32.07211538
19/04/2014 21:54	30.23486328	32.55609756	32.70639961	31.52562225	31.62064186	31.28975265	31.42138672	31.75232047	30.66032211	33.23167155	30.73726542	32.07211538
19/04/2014 22:09	30.23486328	32.55609756	32.70639961	31.50366032	31.62064186	31.28975265	31.44335938	31.73033708	30.68228404	33.23167155	30.73726542	32.07211538
19/04/2014 22:24	30.23486328	32.55609756	32.70639961	31.50366032	31.62064186	31.28975265	31.42138672	31.73033708	30.66032211	33.20967742	30.73726542	32.07211538
19/04/2014 22:39	30.23486328	32.55609756	32.70639961	31.50366032	31.62064186	31.28975265	31.42138672	31.73033708	30.66032211	33.23167155	30.73726542	32.07211538
19/04/2014 22:54	30.23486328	32.55609756	32.70639961	31.50366032	31.62064186	31.28975265	31.42138672	31.70835369	30.66032211	33.20967742	30.73726542	32.07211538
19/04/2014 23:09	30.23486328	32.55609756	32.70639961	31.50366032	31.5966521	31.28975265	31.42138672	31.73033708	30.66032211	33.20967742	30.73726542	32.07211538
19/04/2014 23:24	30.23486328	32.55609756	32.70639961	31.50366032	31.62064186	31.28975265	31.42138672	31.73033708	30.66032211	33.23167155	30.73726542	32.04807692
19/04/2014 23:39	30.21289063	32.53414634	32.70639961	31.48169839	31.5966521	31.28975265	31.42138672	31.73033708	30.66032211	33.20967742	30.73726542	32.04807692
19/04/2014 23:54	30.23486328	32.53414634	32.70639961	31.48169839	31.5966521	31.28975265	31.39941406	31.70835369	30.63836018	33.20967742	30.73726542	32.04807692
20/04/2014 00:09	30.23486328	32.53414634	32.70639961	31.48169839	31.5966521	31.28975265	31.39941406	31.70835369	30.66032211	33.20967742	30.71313673	32.04807692
20/04/2014 00:24	30.21289063	32.53414634	32.68441622	31.45973646	31.5966521	31.26566013	31.39941406	31.70835369	30.66032211	33.20967742	30.73726542	32.04807692
20/04/2014 00:39	30.21289063	32.51658537	32.68441622	31.48169839	31.5966521	31.26566013	31.39941406	31.70835369	30.63836018	33.20967742	30.71313673	32.04807692
20/04/2014 00:54	30.21289063	32.53414634	32.68441622	31.45973646	31.5966521	31.26566013	31.39941406	31.70835369	30.63836018	33.20967742	30.71313673	32.04807692
20/04/2014 01:09	30.21289063	32.51658537	32.68441622	31.45973646	31.5966521	31.26566013	31.38183594	31.6863703	30.63836018	33.18768328	30.71313673	32.04807692
20/04/2014 01:24	30.21289063	32.51658537	32.68441622	31.45973646	31.57746028	31.26566013	31.38183594	31.70835369	30.63836018	33.18768328	30.71313673	32.04807692
20/04/2014 01:39	30.21289063	32.51658537	32.68441622	31.45973646	31.57746028	31.26566013	31.38183594	31.6863703	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 01:54	30.19091797	32.51658537	32.68441622	31.43777452	31.57746028	31.26566013	31.38183594	31.6863703	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 02:09	30.21289063	32.51658537	32.68441622	31.43777452	31.57746028	31.26566013	31.38183594	31.6863703	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 02:24	30.21289063	32.51658537	32.66243283	31.43777452	31.57746028	31.26566013	31.38183594	31.6863703	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 02:39	30.19091797	32.51658537	32.66243283	31.43777452	31.57746028	31.26566013	31.38183594	31.6863703	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 02:54	30.19091797	32.49463415	32.66243283	31.43777452	31.57746028	31.26566013	31.38183594	31.66438691	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 03:09	30.21289063	32.51658537	32.66243283	31.43777452	31.57746028	31.24156762	31.35986328	31.6863703	30.63836018	33.16568915	30.71313673	32.04807692
20/04/2014 03:24	30.14697266	32.51658537	32.68441622	31.43777452	31.57746028	31.24156762	31.35986328	31.6863703	30.61639824	33.16568915	30.71313673	32.04807692
20/04/2014 03:39	30.19091797	32.49463415	32.68441622	31.43777452	31.55347052	31.26566013	31.35986328	31.6863703	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 03:54	30.19091797	32.51658537	32.68441622	31.43777452	31.55347052	31.26566013	31.38183594	31.66438691	30.61639824	33.16568915	30.71313673	32.04807692
20/04/2014 04:09	30.19091797	32.51658537	32.66243283	31.41581259	31.55347052	31.26566013	31.35986328	31.66438691	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 04:24	30.19091797	32.49463415	32.66243283	31.43777452	31.55347052	31.24156762	31.35986328	31.66438691	30.61639824	33.14369501	30.71313673	32.02884615
20/04/2014 04:39	30.19091797	32.49463415	32.66243283	31.41581259	31.55347052	31.24156762	31.35986328	31.66438691	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 04:54	30.19091797	32.49463415	32.66243283	31.41581259	31.55347052	31.24156762	31.35986328	31.6468002	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 05:09	30.19091797	32.49463415	32.66243283	31.41581259	31.55347052	31.24156762	31.35986328	31.6468002	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 05:24	30.19091797	32.47268293	32.66243283	31.41581259	31.55347052	31.24156762	31.33789063	31.6468002	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 05:39	30.19091797	32.47268293	32.66243283	31.41581259	31.55347052	31.24156762	31.33789063	31.6468002	30.61639824	33.14369501	30.68900804	32.02884615
20/04/2014 05:54	30.19091797	32.47268293	32.66243283	31.41581259	31.55347052	31.24156762	31.33789063	31.6468002	30.61639824	32.9941349	30.71313673	32.02884615
20/04/2014 06:09	30.19091797	32.49463415	32.66243283	31.41581259	31.55347052	31.24156762	31.33789063	31.66438691	30.61639824	33.14369501	30.71313673	32.02884615
20/04/2014 06:24	30.19091797	32.47268293	32.66243283	31.41581259	31.55347052	31.24156762	31.33789063	31.66438691	30.61639824	33.16568915	30.71313673	32.02884615
20/04/2014 06:39	30.16894531	32.45073171	32.64044944	31.37628111	31.52948075	31.24156762	31.33789063	31.55886663	30.61639824	33.14369501	30.71313673	32.02884615
20/04/2014 06:54	30.16894531	32.47268293	32.64044944	31.37628111	31.50549099	31.22229361	31.33789063	31.55886663	30.59443631	33.14369501	30.68900804	32.00480769
20/04/2014 07:09	30.16894531	32.42878049	32.61846605	31.37628111	31.50549099	31.19820109	31.29394531	31.58085002	30.57247438	33.07771261	30.68900804	31.98076923
20/04/2014 07:24	30.14697266	32.40682927	32.59648266	31.35431918	31.50549099	31.19820109	31.27197266	31.62481681	30.55051245	33.09970674	30.66487936	31.95673077
20/04/2014 07:39	30.14697266	32.36292683	32.57449927	31.26647145	31.50549099	31.17410858	31.29394531	31.58085002	30.5329429	33.12170088	30.66487936	31.95673077
